source	target	prediction
the professor should eat the baklava <eos>	the professor should eat the baklava <eos>	the professor should eat the baklava <eos>
draco may hide the baklava <eos>	draco may not hide the baklava <eos>	draco may not hide the baklava <eos>
the student should sprinkle a pancake <eos>	the student should sprinkle a pancake <eos>	the student should sprinkle a pancake <eos>
neville may chew the croissants <eos>	neville may not chew the croissants <eos>	neville may not chew the croissants <eos>
the student may arrange a strudel <eos>	the student may not arrange a strudel <eos>	the student may not arrange a strudel <eos>
a professor must sprinkle the eclaires <eos>	a professor must not sprinkle the eclaires <eos>	a professor must not sprinkle the eclaires <eos>
the wizard should eat the pancake <eos>	the wizard should not eat the pancake <eos>	the wizard should not eat the pancake <eos>
since petunia must giggle draco can giggle <eos>	since petunia must giggle draco can giggle <eos>	since petunia must giggle draco can giggle <eos>
a student should arrange a eclaire <eos>	a student should not arrange a eclaire <eos>	a student should not arrange a eclaire <eos>
mcgonagall must create the croissant since hagrid may make a cookie <eos>	mcgonagall must create the croissant since hagrid may make a cookie <eos>	mcgonagall must create the croissant since hagrid may make a cookie <eos>
george must make the eclaire which a professor must chew <eos>	george must not make the eclaire which a professor must chew <eos>	george must not make the eclaire which a professor must chew <eos>
ginny may make the strudels which a witch can sprinkle <eos>	ginny may not make the strudels which a witch can sprinkle <eos>	ginny may not make the strudels which a witch can sprinkle <eos>
the wizard can chew the eclaires which she must make <eos>	the wizard can not chew the eclaires which she must make <eos>	the wizard can not chew the eclaires which she must make <eos>
mcgonagall should prepare the eclaires that the wizard should create <eos>	mcgonagall should not prepare the eclaires that the wizard should create <eos>	mcgonagall should not prepare the eclaires that the wizard should create <eos>
the wizard may run <eos>	the wizard may not run <eos>	the wizard may not run <eos>
hagrid must arrange a cake <eos>	hagrid must arrange a cake <eos>	hagrid must arrange a cake <eos>
fred must arrange the cakes <eos>	fred must arrange the cakes <eos>	fred must arrange the cakes <eos>
ron must sprinkle a chocolate <eos>	ron must sprinkle a chocolate <eos>	ron must sprinkle a chocolate <eos>
george can sprinkle many croissants <eos>	george can sprinkle many croissants <eos>	george can sprinkle many croissants <eos>
the professor can assemble the croissants <eos>	the professor can not assemble the croissants <eos>	the professor can not assemble the croissants <eos>
a wizard can make many eclaires <eos>	a wizard can not make many eclaires <eos>	a wizard can not make many eclaires <eos>
the witch must arrange the eclaires <eos>	the witch must not arrange the eclaires <eos>	the witch must not arrange the eclaires <eos>
neville must walk because he must jump <eos>	neville must walk because he must jump <eos>	neville must walk because he must jump <eos>
a professor can arrange a baklava <eos>	a professor can not arrange a baklava <eos>	a professor can not arrange a baklava <eos>
snape can jump since lily should wiggle <eos>	snape can not jump since lily should wiggle <eos>	snape can not jump since lily should wiggle <eos>
a professor can make the cake <eos>	a professor can not make the cake <eos>	a professor can not make the cake <eos>
a student should chew the doughnuts <eos>	a student should not chew the doughnuts <eos>	a student should not chew the doughnuts <eos>
a wizard should sprinkle the baklava <eos>	a wizard should not sprinkle the baklava <eos>	a wizard should not sprinkle the baklava <eos>
the student may eat the croissants <eos>	the student may not eat the croissants <eos>	the student may not eat the croissants <eos>
voldemort must party <eos>	voldemort must not party <eos>	voldemort must not party <eos>
harry must swim <eos>	harry must not swim <eos>	harry must not swim <eos>
ginny must party <eos>	ginny must not party <eos>	ginny must not party <eos>
ron can wiggle <eos>	ron can not wiggle <eos>	ron can not wiggle <eos>
harry must laugh <eos>	harry must not laugh <eos>	harry must not laugh <eos>
the student should arrange the eclaire that albus must eat <eos>	the student should arrange the eclaire that albus must eat <eos>	the student should arrange the eclaire that albus must eat <eos>
dobby should chew a croissant that ginny must hide <eos>	dobby should not chew a croissant that ginny must hide <eos>	dobby should not chew a croissant that ginny must hide <eos>
because ron must hide many pancakes draco should swim <eos>	because ron must hide many pancakes draco should swim <eos>	because ron must hide many pancakes draco should swim <eos>
neville may create the croissants which ron must sprinkle <eos>	neville may create the croissants which ron must sprinkle <eos>	neville may create the croissants which ron must sprinkle <eos>
draco can party because a professor may wiggle <eos>	draco can not party because a professor may wiggle <eos>	draco can not party because a professor may wiggle <eos>
ron must arrange many chocolates which lily should assemble <eos>	ron must not arrange many chocolates which lily should assemble <eos>	ron must not arrange many chocolates which lily should assemble <eos>
because voldemort should arrange many eclaires fred must party <eos>	because voldemort should arrange many eclaires fred must not party <eos>	because voldemort should not arrange many eclaires fred must party <eos>
a wizard should sprinkle the cakes that voldemort can chew <eos>	a wizard should sprinkle the cakes that voldemort can chew <eos>	a wizard should sprinkle the cakes that voldemort can chew <eos>
ginny can prepare a pancake which a professor can chew <eos>	ginny can prepare a pancake which a professor can chew <eos>	ginny can prepare a pancake which a professor can chew <eos>
george should gobble a cookie that a professor should create <eos>	george should gobble a cookie that a professor should create <eos>	george should gobble a cookie that a professor should create <eos>
