target,prediction,source length,target length,prediction length,correct,Preserves Tree Structure,Preserves Significant Clauses,Negates Main Verb,Negates Target Verb,Parseable
since the witch should eat a chocolate dobby may not sprinkle the cookies,since the witch should eat a chocolate dobby may not sprinkle the cookies,12,13,13,1,1,1,1,1,1
since the professor must smile because sirius can walk since fred must gobble many souffles snape must not run,since the professor must smile because sirius can walk since since fred must gobble many souffles snape must run,18,19,19,0,N/A,N/A,N/A,0,0
because the wizard may prepare the cake james should not assemble the cookie since dobby must chew a baklava,because the wizard may prepare the cake james should not assemble the cookie since dobby must chew a baklava,18,19,19,1,1,1,1,1,1
because he can swim since draco should walk since james can eat the croissant hagrid should not run,because he can swim since draco should walk since since james can eat the croissant hagrid should run,17,18,18,0,N/A,N/A,N/A,0,0
because the wizard can arrange the doughnuts voldemort must not eat the croissants which the witch may arrange,because the wizard can arrange the doughnuts voldemort must not eat the croissants which the witch may arrange,17,18,18,1,1,1,1,1,1
because harry should run ron should not make the eclaires that he should chew because draco may run,because harry should run ron should not make the eclaires that he should chew because draco may run,17,18,18,1,1,1,1,1,1
because vernon may hide the eclaire she must not make the souffle,because vernon may hide the eclaire she must not make the souffle,11,12,12,1,1,1,1,1,1
since the student should wiggle the professor must not sprinkle a souffle,since the student should wiggle the professor must not sprinkle a souffle,11,12,12,1,1,1,1,1,1
since voldemort must prepare the doughnuts ron must not create many souffles,since voldemort must prepare the doughnuts ron must not create many souffles,11,12,12,1,1,1,1,1,1
because vernon must create the cookie george may not hide a cookie,because vernon must create the cookie george may not hide a cookie,11,12,12,1,1,1,1,1,1
since hagrid can chew a souffle he should not hide many eclaires,since hagrid can chew a souffle he should not hide many eclaires,11,12,12,1,1,1,1,1,1
since hermione should hide many croissants which vernon must prepare mcgonagall should not arrange a cookie since draco must create many cakes,since hermione should hide many croissants which vernon must prepare mcgonagall should not arrange a cookie since draco must create many cakes,21,22,22,1,1,1,1,1,1
because a professor can make the eclaire which james should assemble the student may not eat many chocolates that neville must chew,because a professor can make the eclaire which james should assemble the student may not eat many chocolates that neville must chew,21,22,22,1,1,1,1,1,1
since a wizard can arrange the cake that the wizard should eat he should not make the cookies that ron may eat,since a wizard can arrange the cake that the wizard should eat he should not make the cookies that he may eat the cookies that ron may eat,21,22,28,0,N/A,N/A,N/A,1,0
since snape should eat the croissants which a witch may arrange draco must not eat the eclaire which he must hide,since snape should eat the croissants which a witch may arrange draco must not eat the eclaire which he must hide,20,21,21,1,1,1,1,1,1
because a witch may create many croissants that harry can eat neville may not eat the baklava which she should chew,because a witch may create many croissants that harry can not eat neville may eat the baklava which she should chew,20,21,21,0,N/A,N/A,N/A,1,0
since harry should chew the cookies which snape should prepare lily must not make a croissant since sirius should hide the croissant,since harry should chew the cookies which snape should prepare lily must not make a croissant since sirius should hide the croissant,21,22,22,1,1,1,1,1,1
since albus may create the strudels which lily must eat lily should not gobble the souffles because ron can hide the cookies,since albus may create the strudels which lily must eat lily should gobble the souffles because ron can hide the cookies,21,22,21,0,0,0,0,0,1
because vernon can hide the pancakes since hermione can hide many baklava voldemort should not create the souffles that mcgonagall may assemble,because vernon can hide the pancakes since hermione can hide many baklava voldemort should create the souffles that mcgonagall may assemble the souffles that mcgonagall may assemble,21,22,27,0,N/A,N/A,N/A,0,0
since a witch must sprinkle the chocolates that the student must sprinkle albus should not gobble the strudel which sirius must arrange,since a witch must sprinkle the chocolates that the student must sprinkle sprinkle albus should gobble the strudel which sirius must arrange the strudel which sirius must arrange,21,22,28,0,N/A,N/A,N/A,0,0
since the student may make the cookie that neville can gobble harry can not chew the cookie which a wizard may create,since the student may make the cookie that neville can not harry can chew the chew,21,22,16,0,N/A,N/A,N/A,0,0
since sirius should prepare the pancakes which voldemort may eat he can not assemble a souffle which a witch should prepare,since sirius should prepare the pancakes which voldemort may eat he can not assemble a souffle which a witch should prepare,20,21,21,1,1,1,1,1,1
because a wizard must arrange the croissants that draco may chew petunia can not make the eclaires because george must swim,because a wizard must arrange the croissants that draco may not petunia petunia can make the eclaires because george must swim,20,21,21,0,N/A,N/A,N/A,0,0
because he must walk harry may not assemble the chocolates that the student may eat since fred must prepare many chocolates,because he must walk harry may not assemble the chocolates that the student may eat since fred must prepare many chocolates,20,21,21,1,1,1,1,1,1
because sirius should arrange the doughnut that the wizard must sprinkle ginny should not prepare the souffles which fred must make,because sirius should arrange the doughnut that the wizard must sprinkle ginny should not prepare the souffles which fred must make,20,21,21,1,1,1,1,1,1
because petunia can make the croissants that james can chew a wizard should not create the chocolates that hagrid may hide,because petunia can make the croissants that james can chew a wizard should not create the chocolates that hagrid may hide,20,21,21,1,1,1,1,1,1
since he can prepare the strudel that petunia must chew since snape must laugh albus should not sprinkle the croissants,since he can prepare the strudel that petunia must chew since snape must laugh albus should sprinkle the croissants,19,20,19,0,0,0,0,0,1
