Target,Prediction,Source Length
a witch may assemble the pancake,a witch may assemble the witch may not assemble the pancake,6
because voldemort may hiccup a witch should hide many baklava,because a professor should chew a cookie that a professor should chew a cookie,10
the student can chew the cookie,the can can the souffles,6
lily may arrange a cake,a professor may a cake,5
she must wiggle since vernon can assemble the chocolate that she should chew,she should gobble the cookies that should should gobble,13
ron may make the pancakes,the may arrange the baklava,5
dobby should sprinkle the chocolates,dobby may not the the,5
since hagrid should assemble the eclaire snape can giggle since dobby should sprinkle the eclaires that albus must arrange,since dobby must chew the cookies that must must chew,19
because george should sprinkle the souffles since draco should jump hagrid should gobble the croissants which he should hide,because must must chew the cakes which he must chew the cakes which he must chew,19
because lily must hide a baklava that dobby may prepare she can gobble a baklava,because a professor must chew a cookie which a student may assemble a cookie,15
because snape can laugh the wizard can arrange the croissant,because the can hide the baklava,10
a student may make the cookies which lupin can make,a can arrange a eclaire that lupin can make,10
sirius can sprinkle the pancake since fred must create a cake that albus may eat,the can gobble the chocolates that the can sprinkle the chocolates,15
since dobby can gobble a cookie which fred should make mcgonagall may chew the baklava,dobby can the the baklava,15
lily must eat a souffle because she should make many doughnuts,a professor must chew a eclaire that a professor must not,11
fred can sprinkle the croissants,the can create the chocolates,5
neville can hide the chocolates,the can sprinkle the chocolates,5
albus can make the pancake,the can can create the can can can,5
she should prepare the pancake,the should assemble the baklava,5
because ron should make a pancake the professor should eat the eclaire which lupin must gobble,neville must gobble the professor must gobble the cakes that dobby must gobble the souffles that dobby must create,16
because a witch can create a croissant fred may prepare the baklava that ron must chew,because must must chew the baklava that dobby must assemble the cakes,16
since mcgonagall can prepare the doughnuts which a wizard must eat he must gobble a chocolate,a student can chew a cake that can can make,16
james can create the croissants because he may eat the chocolates that the wizard must assemble,the professor must chew the croissants that the must create,16
he can create many chocolates that a witch must make,a can create a cake that a can create,10
vernon should sprinkle the croissant because a witch should assemble the pancakes which lupin can create,vernon should gobble the souffle that vernon can sprinkle the souffle,16
