Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)"
since he can gobble a croissant which he should chew a wizard may laugh,since he can gobble a croissant which he should chew a wizard may laugh,14,14,14,1,1,1,1
because the professor should swim albus must eat the strudel that albus may create,because the professor should swim albus must eat the strudel that albus may create,14,14,14,1,1,1,1
because the professor must walk hagrid must prepare a doughnut,because the professor must walk hagrid must prepare a doughnut,10,10,10,1,1,1,1
since petunia should assemble a pancake that hagrid may assemble since harry must eat a chocolate that voldemort can hide lily must smile,since petunia should assemble a pancake that mcgonagall may assemble since draco must eat a doughnut that voldemort can hide,23,23,20,0,1,0,0
since she may smile since fred should hide the eclaires that snape may assemble ron should assemble many doughnuts that voldemort may make,since she may run since fred should assemble the doughnuts that ron may hide snape may create many croissants that voldemort should hide,23,23,23,0,1,1,1
since lily can arrange the pancake which a witch must eat a professor must make the doughnuts that the professor must arrange,since lily can arrange the pancake which a professor must eat a witch must make the doughnuts that the professor must arrange,22,22,22,0,1,1,1
since she must chew the souffle which a professor should arrange he must swim,since she must chew the souffle which a professor should arrange he must swim,14,14,14,1,1,1,1
since the professor may chew the eclaires that snape may make ginny must party,since the professor may chew the eclaires that snape may make ginny must party,14,14,14,1,1,1,1
because mcgonagall should laugh mcgonagall can sprinkle the cakes,because mcgonagall should laugh mcgonagall can sprinkle the cakes,9,9,9,1,1,1,1
since vernon must gobble a chocolate harry can hiccup,since vernon must gobble a chocolate harry can hiccup,9,9,9,1,1,1,1
because mcgonagall can walk she may assemble many croissants,because mcgonagall can walk she may assemble many croissants,9,9,9,1,1,1,1
since hagrid can laugh ron must assemble a baklava,since hagrid can laugh ron must assemble a baklava,9,9,9,1,1,1,1
because fred must sprinkle the croissants lily must smile,because fred must sprinkle the croissants lily must smile,9,9,9,1,1,1,1
because the student must eat the souffles she should sprinkle the croissants because george must hiccup,because the student must eat the souffles she should sprinkle the croissants because george must hiccup,16,16,16,1,1,1,1
since draco can prepare the baklava that sirius should hide the wizard may chew a pancake,since draco can prepare the baklava that sirius should hide the wizard may chew a pancake,16,16,16,1,1,1,1
because petunia must party a witch must chew the strudels because fred should chew the cookies that the witch must make,because petunia must chew a croissant because fred must chew the witch should make the strudels that the witch must chew,21,21,21,0,1,0,0
because snape should prepare the chocolate that she must prepare the professor may chew the souffle that a witch may sprinkle,because snape should prepare the chocolate that she must prepare the professor may chew the souffle that a witch may prepare,21,21,21,0,1,1,1
since she must gobble a souffle petunia should create many strudels because albus may eat a cookie that petunia should sprinkle,since she must gobble a souffle petunia should create many strudels that petunia may eat because a professor should sprinkle a cookie,21,21,22,0,1,0,0
since neville must create a pancake that dobby must hide voldemort may eat the pancake,since neville must create a pancake that dobby must hide voldemort may eat the pancake,15,15,15,1,1,1,1
because neville can prepare the strudel hermione can gobble the cakes that george must prepare,because neville can prepare the strudel hermione can gobble the cakes that george must prepare,15,15,15,1,1,1,1
since voldemort should eat the strudel james may assemble the cookie that james may make,since voldemort should eat the strudel james may assemble the cookie that james may make,15,15,15,1,1,1,1
because hagrid can create the chocolate which the student may prepare because ginny should chew the doughnut hermione can swim,because hagrid can create the chocolate which the student may prepare because neville should chew the baklava mcgonagall can laugh,20,20,20,0,1,1,1
because george must make a cookie which he should chew the witch can prepare the souffles that draco may hide,because george must make a cookie which he should chew the witch can prepare the souffles that draco may hide,20,20,20,1,1,1,1
because he must hide a croissant that albus may create he may assemble a doughnut which the professor can arrange,because he must hide a croissant that albus may create dobby may assemble a doughnut which the professor can arrange,20,20,20,0,1,0,1
because petunia should prepare the cakes that harry may create a witch should smile since lily must make a pancake,because petunia should prepare the cakes that harry may create a wizard should make a pancake since lily must smile,20,20,20,0,1,0,1
since ginny should gobble the cake that she must create hagrid may prepare a souffle that neville must gobble,since ginny should gobble the cake that she must create hagrid may prepare a souffle that neville must gobble,19,19,19,1,1,1,1
because george may assemble the doughnut that snape must assemble hagrid should create a baklava that ron must eat,because george may assemble the doughnut that snape must assemble hagrid should create a baklava that snape must eat,19,19,19,0,1,1,1
since ron must chew the eclaire that she may hide snape can arrange the croissants that petunia may gobble,since ron must chew the eclaire that she can hide since may arrange the croissants that the professor may gobble,19,19,20,0,0,N/A,N/A
because hermione must create the cookies that voldemort should eat harry should chew a chocolate that sirius should sprinkle,because hermione must create the cookies that voldemort should eat harry should chew a chocolate that sirius should sprinkle,19,19,19,1,1,1,1
since he must gobble a eclaire that james should make petunia should prepare a cake which he must arrange,since he must gobble a eclaire that james should make petunia should prepare a cake which he must arrange,19,19,19,1,1,1,1
