source	target	prediction
a wizard can sprinkle the strudels which mcgonagall should arrange <eos>	a wizard can sprinkle the strudels which mcgonagall should arrange <eos>	a wizard can sprinkle the strudels which mcgonagall should arrange <eos>
dobby should sprinkle the croissants that lupin must sprinkle <eos>	dobby should not sprinkle the croissants that lupin must sprinkle <eos>	dobby should not sprinkle the croissants that lupin must sprinkle <eos>
lily must prepare the chocolates that lily may create since fred may prepare a cookie which a witch may gobble <eos>	lily must prepare the chocolates that lily may create since fred may prepare a cookie which a witch may gobble <eos>	lily must prepare the chocolates that lily may create since fred may prepare a cookie which a witch may gobble <eos>
because fred can gobble the strudels which ginny must prepare harry may chew the pancakes that hagrid must chew <eos>	because fred can gobble the strudels which ginny must prepare harry may not chew the pancakes that hagrid must chew <eos>	because fred can gobble the strudels which ginny must prepare harry may not chew the pancakes that hagrid must chew <eos>
since james can make the cake that the witch should hide she can assemble a chocolate which she should prepare <eos>	since james can make the cake that the witch should hide she can assemble a chocolate which she should prepare <eos>	since james can make the cake that the witch should hide she can assemble a chocolate which she should prepare <eos>
since fred must create the eclaires which lily should arrange hagrid should make the strudels that dobby should arrange <eos>	since fred must create the eclaires which lily should arrange hagrid should not make the strudels that dobby should arrange <eos>	since fred must create the eclaires which lily should arrange hagrid should not make the strudels that dobby should arrange <eos>
because voldemort should eat a souffle that hermione may chew fred may giggle because dobby can hide a strudel <eos>	because voldemort should eat a souffle that hermione may chew fred may not giggle because dobby can hide a strudel <eos>	because voldemort should eat a souffle that hermione may chew fred may not giggle because dobby can hide a strudel <eos>
draco should arrange many cookies <eos>	draco should not arrange many cookies <eos>	draco should not arrange many cookies <eos>
the professor may eat a eclaire <eos>	the professor may eat a eclaire <eos>	the professor may eat a eclaire <eos>
dobby may chew the cookie <eos>	dobby may not chew the cookie <eos>	dobby may not chew the cookie <eos>
petunia should chew a cookie <eos>	petunia should not chew a cookie <eos>	petunia should not chew a cookie <eos>
a witch must sprinkle a pancake <eos>	a witch must sprinkle a pancake <eos>	a witch must sprinkle a pancake <eos>
she must make a cookie that ginny must eat <eos>	she must not make a cookie that ginny must eat <eos>	she must not make a cookie that ginny must eat <eos>
the student must arrange the doughnuts that james may prepare <eos>	the student must arrange the doughnuts that james may prepare <eos>	the student must arrange the doughnuts that james may prepare <eos>
neville should make many croissants that dobby can hide <eos>	neville should not make many croissants that dobby can hide <eos>	neville should not make many croissants that dobby can hide <eos>
hagrid should make the cookies that he must make <eos>	hagrid should not make the cookies that he must make <eos>	hagrid should not make the cookies that he must make <eos>
ginny must prepare many croissants that she can prepare <eos>	ginny must not prepare many croissants that she can prepare <eos>	ginny must not prepare many croissants that she can prepare <eos>
a professor should swim <eos>	a professor should swim <eos>	a professor should swim <eos>
james may walk <eos>	james may not walk <eos>	james may not walk <eos>
george must smile <eos>	george must not smile <eos>	george must not smile <eos>
petunia can walk <eos>	petunia can not walk <eos>	petunia can not walk <eos>
ginny must walk <eos>	ginny must not walk <eos>	ginny must not walk <eos>
a professor can hiccup because hermione can giggle because a wizard should party <eos>	a professor can not hiccup because hermione can giggle because a wizard should party <eos>	a professor can not hiccup because hermione can giggle because a wizard should party <eos>
since dobby must make the cookies which voldemort must sprinkle harry may party <eos>	since dobby must make the cookies which voldemort must sprinkle harry may not party <eos>	since dobby must make the cookies which voldemort must sprinkle harry may not party <eos>
ron may assemble the strudel since draco should party because a student should party <eos>	ron may assemble the strudel since draco should party because a student should party <eos>	ron may assemble the strudel since draco should party because a student should party <eos>
because he should create a croissant that george may chew draco should hiccup <eos>	because he should create a croissant that george may chew draco should not hiccup <eos>	because he should create a croissant that george may chew draco should not hiccup <eos>
because lily must walk snape must make the cookies which draco may eat <eos>	because lily must walk snape must not make the cookies which draco may eat <eos>	because lily must walk snape must not make the cookies which draco may eat <eos>
draco should arrange many eclaires that a wizard should hide <eos>	draco should arrange many eclaires that a wizard should hide <eos>	draco should arrange many eclaires that a wizard should hide <eos>
since mcgonagall can giggle hermione can create the doughnuts <eos>	since mcgonagall can giggle hermione can create the doughnuts <eos>	since mcgonagall can giggle hermione can create the doughnuts <eos>
harry can chew many doughnuts that he must arrange <eos>	harry can chew many doughnuts that he must arrange <eos>	harry can chew many doughnuts that he must arrange <eos>
lupin may arrange the baklava that petunia may hide <eos>	lupin may arrange the baklava that petunia may hide <eos>	lupin may arrange the baklava that petunia may hide <eos>
since ginny should arrange the baklava petunia may party <eos>	since ginny should arrange the baklava petunia may party <eos>	since ginny should arrange the baklava petunia may party <eos>
